Policy ID,Customer ID,Year,Policy Type,Premium,Deductible,Coverage Type,Premium Increase (%),Previous Year Claims,Previous Year Missed Payments,Churn
14973_2020,14973,2020,Life,1677.0,1691.0,Standard,8.0,0,2,1
14974_2020,14974,2020,Health,1632.0,2618.0,,1.0,2,2,1
14975_2020,14975,2020,Health,3508.0,4410.0,Basic,2.0,1,1,1
14976_2020,14976,2020,Life,3248.0,4431.0,Standard,2.0,2,0,1
14977_2020,14977,2020,Life,1299.0,2599.0,Standard,14.0,2,2,1
14978_2020,14978,2020,Auto,2060.0,2227.0,Premium,0.0,1,0,1
14979_2020,14979,2020,Life,3709.0,1025.0,Standard,6.0,2,1,1
14980_2020,14980,2020,Health,2069.0,973.0,Basic,15.0,0,2,1
14981_2020,14981,2020,Health,1738.0,2200.0,Basic,18.0,0,0,1
14982_2020,14982,2020,Auto,4860.0,2431.0,Basic,0.0,2,0,1
14983_2020,14983,2020,Auto,3022.0,2765.0,Standard,6.0,1,1,0
14984_2020,14984,2020,Auto,3457.0,4703.0,Basic,15.0,2,2,1
14985_2020,14985,2020,Health,3793.0,2242.0,Basic,1.0,2,1,1
14986_2020,14986,2020,Life,3397.0,1745.0,Premium,1.0,1,2,1
14987_2020,14987,2020,Health,1205.0,1991.0,Basic,1.0,2,2,1
14988_2020,14988,2020,Auto,1123.0,3924.0,Standard,9.0,2,1,1
14989_2020,14989,2020,Health,3288.0,3442.0,Basic,11.0,1,2,1
14990_2020,14990,2020,Life,2259.0,4371.0,Standard,7.0,2,1,1
14991_2020,14991,2020,Health,4850.0,,Standard,13.0,0,0,0
14992_2020,14992,2020,Health,1716.0,4900.0,Premium,16.0,0,1,1
14993_2020,14993,2020,Health,4932.0,3757.0,Standard,10.0,2,2,1
14994_2020,14994,2020,Auto,1662.0,4081.0,Basic,,2,1,1
14995_2020,14995,2020,Health,2361.0,3569.0,Premium,0.0,2,0,1
14996_2020,14996,2020,Auto,4886.0,903.0,Basic,18.0,0,2,1
14997_2020,14997,2020,Health,1962.0,2568.0,Premium,0.0,0,0,0
14998_2020,14998,2020,Auto,3361.0,1512.0,Premium,0.0,2,1,1
14999_2020,14999,2020,Auto,1900.0,2797.0,Standard,5.0,0,1,0
15000_2020,15000,2020,Health,3998.0,1657.0,Standard,3.0,2,0,0
10001_2021,10001,2021,Home,2601.0,4108.0,,6.0,2,0,1
10002_2021,10002,2021,Auto,1016.0,4386.0,Standard,15.0,0,2,1
10003_2021,10003,2021,Life,2772.0,4029.0,Premium,19.0,1,0,1
10004_2021,10004,2021,Health,4674.0,4897.0,Premium,1.0,0,1,0
10005_2021,10005,2021,Auto,,4448.0,Basic,8.0,0,0,0
10006_2021,10006,2021,Health,4211.0,3171.0,Standard,1.0,2,0,1
10007_2021,10007,2021,Health,1124.0,1546.0,Standard,1.0,1,0,0
10008_2021,10008,2021,Health,4681.0,3311.0,Basic,15.0,1,1,1
10009_2021,10009,2021,Life,1268.0,3708.0,Basic,12.0,2,1,1
10010_2021,10010,2021,Home,1095.0,3826.0,Premium,17.0,1,2,1
10011_2021,10011,2021,Health,2000.0,1590.0,Premium,9.0,2,0,1
10012_2021,10012,2021,Home,2603.0,2319.0,Standard,7.0,0,0,0
10013_2021,10013,2021,Health,3409.0,501.0,Premium,3.0,0,0,0
10014_2021,10014,2021,Health,2261.0,1086.0,Basic,3.0,2,1,1
10015_2021,10015,2021,Life,1016.0,1156.0,Basic,5.0,0,2,0
10016_2021,10016,2021,Auto,46106.0,4108.0,Standard,18.0,2,2,1
10017_2021,10017,2021,Auto,1889.0,3197.0,Standard,,0,2,1
10018_2021,10018,2021,Life,4906.0,4044.0,Basic,17.0,1,1,1
10019_2021,10019,2021,Life,1972.0,908.0,Basic,5.0,2,2,1
10020_2021,10020,2021,Life,4702.0,3830.0,Basic,10.0,1,0,1
10021_2021,10021,2021,Health,1984.0,1907.0,Standard,7.0,2,0,1
10022_2021,10022,2021,Health,2301.0,3682.0,Premium,2.0,2,1,1
10023_2021,10023,2021,Health,1564.0,4803.0,Premium,14.0,0,2,1
10024_2021,10024,2021,Life,1675.0,4768.0,Premium,3.0,0,1,1
10025_2021,10025,2021,Health,1122.0,4497.0,,6.0,2,2,1
10026_2021,10026,2021,Auto,4521.0,2356.0,Premium,2.0,0,1,0
10027_2021,10027,2021,Health,4651.0,606.0,Standard,13.0,1,2,1
10028_2021,10028,2021,Health,2995.0,2439.0,Basic,,0,0,1
10029_2021,10029,2021,Auto,2863.0,3178.0,Basic,18.0,0,1,0
10030_2021,10030,2021,Health,1309.0,2264.0,Basic,18.0,2,0,1
10031_2021,10031,2021,Health,2918.0,4386.0,Basic,,0,2,1
10032_2021,10032,2021,Auto,3642.0,1182.0,Basic,13.0,2,0,1
10033_2021,10033,2021,Health,1831.0,2167.0,Basic,8.0,2,2,1
10034_2021,10034,2021,Life,1874.0,2065.0,Standard,15.0,2,1,1
10035_2021,10035,2021,Auto,1507.0,4790.0,,8.0,0,2,1
10036_2021,10036,2021,Health,2759.0,1237.0,Basic,18.0,0,1,1
10037_2021,10037,2021,Health,2685.0,3383.0,Basic,7.0,1,0,1
10038_2021,10038,2021,Health,1235.0,2955.0,Standard,3.0,0,2,1
10039_2021,10039,2021,Health,1237.0,2336.0,Premium,9.0,1,0,1
10040_2021,10040,2021,Health,1400.0,830.0,Basic,8.0,0,2,1
10041_2021,10041,2021,Health,4299.0,1542.0,Basic,9.0,0,1,1
10042_2021,10042,2021,Health,4400.0,2756.0,Standard,19.0,0,1,1
10043_2021,10043,2021,Auto,2821.0,4713.0,Basic,2.0,1,2,1
10044_2021,10044,2021,Health,,4667.0,Basic,0.0,0,2,1
10045_2021,10045,2021,Life,2822.0,3294.0,Premium,4.0,2,1,1
10046_2021,10046,2021,Auto,3928.0,4761.0,Standard,10.0,0,2,0
10047_2021,10047,2021,Health,1602.0,2803.0,Standard,14.0,2,2,1
10048_2021,10048,2021,Health,1526.0,638.0,Standard,14.0,1,1,1
10049_2021,10049,2021,Health,1813.0,1375.0,Basic,15.0,0,0,0
10050_2021,10050,2021,Auto,3959.0,4434.0,Basic,,2,1,1
10051_2021,10051,2021,Auto,2987.0,4213.0,Standard,12.0,2,1,1
10052_2021,10052,2021,Auto,4911.0,2022.0,Basic,6.0,0,1,1
10053_2021,10053,2021,Health,1897.0,2012.0,Standard,14.0,0,2,1
10054_2021,10054,2021,Life,4225.0,527.0,Premium,4.0,1,0,1
10055_2021,10055,2021,Health,2406.0,776.0,Standard,15.0,1,1,1
10056_2021,10056,2021,Life,1623.0,1542.0,,3.0,2,1,1
10057_2021,10057,2021,Health,1035.0,1517.0,Standard,2.0,0,1,0
10058_2021,10058,2021,Health,3335.0,4115.0,Premium,17.0,0,2,1
10059_2021,10059,2021,Health,4759.0,1259.0,Standard,18.0,2,2,1
10060_2021,10060,2021,Auto,3238.0,1275.0,Basic,16.0,0,0,0
10061_2021,10061,2021,Life,3559.0,3036.0,Standard,18.0,1,1,1
10062_2021,10062,2021,Auto,2157.0,4857.0,,7.0,1,1,1
10063_2021,10063,2021,Health,3197.0,3885.0,Standard,3.0,0,1,0
10064_2021,10064,2021,Life,3301.0,2429.0,Premium,16.0,1,0,1
10065_2021,10065,2021,Health,4773.0,622.0,Standard,10.0,2,1,1
10066_2021,10066,2021,Health,3689.0,3649.0,Basic,8.0,2,2,1
10067_2021,10067,2021,Life,4296.0,871.0,Standard,13.0,1,2,1
10068_2021,10068,2021,Life,3360.0,1865.0,Basic,15.0,1,1,1
10069_2021,10069,2021,Health,1627.0,2501.0,Basic,9.0,1,2,1
10070_2021,10070,2021,Health,3433.0,3048.0,Standard,10.0,1,2,1
10071_2021,10071,2021,Health,4872.0,4000.0,Basic,12.0,1,0,1
10072_2021,10072,2021,Auto,1998.0,943.0,Basic,4.0,1,1,1
10073_2021,10073,2021,Health,1904.0,3298.0,Premium,1.0,1,1,0
10074_2021,10074,2021,Auto,1154.0,1472.0,Standard,0.0,2,1,1
10075_2021,10075,2021,Life,3449.0,4972.0,Standard,7.0,0,0,0
10076_2021,10076,2021,Health,1492.0,2197.0,Basic,12.0,1,1,1
10077_2021,10077,2021,Health,,3307.0,Standard,15.0,0,2,1
10078_2021,10078,2021,Auto,2803.0,781.0,Premium,5.0,0,1,0
10079_2021,10079,2021,Auto,2710.0,970.0,Premium,18.0,0,0,1
10080_2021,10080,2021,Auto,3784.0,2937.0,Basic,8.0,2,0,1
10081_2021,10081,2021,Health,3432.0,526.0,Basic,14.0,2,1,1
10082_2021,10082,2021,Health,4397.0,1399.0,Premium,0.0,1,0,0
10083_2021,10083,2021,Health,3618.0,3383.0,Basic,19.0,1,2,1
10084_2021,10084,2021,Health,,4458.0,Basic,7.0,1,2,1
10085_2021,10085,2021,Health,2038.0,,Premium,16.0,2,2,1
10086_2021,10086,2021,Auto,3624.0,4217.0,Standard,6.0,0,1,0
10087_2021,10087,2021,Life,2516.0,4509.0,Standard,13.0,1,0,1
10088_2021,10088,2021,Home,1316.0,2062.0,Standard,7.0,0,1,0
10089_2021,10089,2021,Health,4582.0,807.0,Standard,19.0,0,0,0
10090_2021,10090,2021,Auto,4596.0,2054.0,Basic,7.0,2,2,1
10091_2021,10091,2021,Auto,3200.0,4834.0,Standard,1.0,0,2,0
10092_2021,10092,2021,Auto,4120.0,2911.0,Standard,19.0,1,0,1
10093_2021,10093,2021,Health,4021.0,-500.0,Basic,0.0,2,0,1
10094_2021,10094,2021,Auto,1164.0,4413.0,Basic,,2,1,1
10095_2021,10095,2021,Life,3596.0,1733.0,Standard,10.0,1,0,1
10096_2021,10096,2021,Health,3946.0,4663.0,Premium,6.0,0,0,0
10097_2021,10097,2021,Auto,4688.0,3157.0,Standard,12.0,2,2,1
10098_2021,10098,2021,Health,1245.0,1173.0,Premium,1.0,1,0,0
10099_2021,10099,2021,Auto,1411.0,1080.0,Basic,12.0,2,0,1
10100_2021,10100,2021,Home,1700.0,3871.0,Standard,3.0,0,2,0
10101_2021,10101,2021,Health,3843.0,2008.0,Basic,1.0,2,0,1
10102_2021,10102,2021,Health,3748.0,1801.0,Standard,3.0,2,0,1
10103_2021,10103,2021,Health,3892.0,1145.0,Basic,17.0,2,0,1
10104_2021,10104,2021,Home,3310.0,3366.0,Basic,13.0,2,1,1
10105_2021,10105,2021,Auto,2975.0,4471.0,Basic,8.0,1,1,1
10106_2021,10106,2021,Health,1367.0,2396.0,Basic,13.0,0,2,1
10107_2021,10107,2021,Health,,967.0,Basic,1.0,1,2,1
10108_2021,10108,2021,Life,1492.0,4949.0,Premium,1.0,0,0,0
10109_2021,10109,2021,Health,2762.0,1365.0,Standard,7.0,2,1,1
10110_2021,10110,2021,Auto,2338.0,2031.0,Premium,7.0,1,1,1
10111_2021,10111,2021,Life,1871.0,1077.0,Basic,18.0,0,0,1
10112_2021,10112,2021,Health,4858.0,4398.0,Basic,,0,2,1
10113_2021,10113,2021,Health,4222.0,1139.0,Standard,1.0,1,1,1
10114_2021,10114,2021,Life,2000.0,4022.0,Basic,2.0,0,2,1
10115_2021,10115,2021,Health,4886.0,3864.0,Standard,4.0,0,0,0
10116_2021,10116,2021,Auto,,4820.0,Basic,2.0,1,2,1
10117_2021,10117,2021,Health,3908.0,2295.0,,6.0,1,1,1
10118_2021,10118,2021,Health,4820.0,,Standard,17.0,2,0,1
10119_2021,10119,2021,Health,1417.0,3264.0,Standard,16.0,0,0,0
10120_2021,10120,2021,Health,2001.0,2158.0,Standard,4.0,0,0,0
10121_2021,10121,2021,Life,3367.0,1879.0,Basic,10.0,0,0,1
10122_2021,10122,2021,Health,2319.0,1344.0,Premium,12.0,0,0,0
10123_2021,10123,2021,Health,2486.0,3737.0,Premium,4.0,2,1,1
10124_2021,10124,2021,Health,3047.0,1915.0,Standard,18.0,2,0,1
10125_2021,10125,2021,Health,1175.0,1543.0,Premium,16.0,2,0,1
10126_2021,10126,2021,Health,41850.0,3451.0,Basic,2.0,1,0,0
10127_2021,10127,2021,Auto,3505.0,4017.0,Basic,4.0,1,2,1
10128_2021,10128,2021,Health,1344.0,,Standard,2.0,1,1,1
10129_2021,10129,2021,Health,,2511.0,Basic,7.0,1,1,1
10130_2021,10130,2021,Auto,2163.0,1228.0,Basic,7.0,0,0,0
10131_2021,10131,2021,Life,42598.0,1933.0,Standard,6.0,2,0,1
10132_2021,10132,2021,Health,4133.0,4516.0,Basic,11.0,0,2,0
10133_2021,10133,2021,Auto,2208.0,4907.0,,10.0,2,2,1
10134_2021,10134,2021,Health,4469.0,1038.0,Standard,,2,2,1
10135_2021,10135,2021,Life,2856.0,3955.0,Basic,9.0,1,1,1
10136_2021,10136,2021,Health,2215.0,4548.0,Basic,13.0,2,0,1
10137_2021,10137,2021,Life,3627.0,,Premium,8.0,1,1,1
10138_2021,10138,2021,Health,21427.0,1947.0,Standard,12.0,1,1,1
10139_2021,10139,2021,Life,4681.0,,Basic,16.0,2,0,1
10140_2021,10140,2021,Life,3239.0,-1000.0,Basic,0.0,1,0,1
10141_2021,10141,2021,Life,,733.0,Standard,,0,2,0
10142_2021,10142,2021,Home,4947.0,2455.0,Standard,15.0,2,0,1
10143_2021,10143,2021,Health,3643.0,3406.0,Basic,0.0,2,1,1
10144_2021,10144,2021,Health,29578.0,4096.0,Premium,4.0,2,1,1
10145_2021,10145,2021,Health,3948.0,4927.0,Standard,6.0,1,2,1
10146_2021,10146,2021,Health,1409.0,1194.0,Basic,15.0,0,1,1
10147_2021,10147,2021,Health,4461.0,542.0,Basic,6.0,2,2,1
10148_2021,10148,2021,Life,4892.0,4213.0,,1.0,2,1,1
10149_2021,10149,2021,Auto,2488.0,3830.0,Standard,9.0,2,0,1
10150_2021,10150,2021,Health,3172.0,1273.0,Basic,14.0,1,2,1
10151_2021,10151,2021,Auto,2108.0,3241.0,Basic,17.0,1,2,1
10152_2021,10152,2021,Auto,3070.0,3829.0,Basic,19.0,2,1,1
10153_2021,10153,2021,Life,4730.0,,Standard,14.0,0,0,1
10154_2021,10154,2021,Health,1601.0,3220.0,Standard,6.0,0,0,0
10155_2021,10155,2021,Auto,3172.0,4309.0,Standard,1.0,0,0,0
10156_2021,10156,2021,Health,2951.0,2157.0,Premium,1.0,1,1,0
10157_2021,10157,2021,Health,4461.0,2598.0,Basic,10.0,2,0,1
10158_2021,10158,2021,Auto,1297.0,4650.0,Standard,1.0,2,2,1
10159_2021,10159,2021,Auto,1243.0,1272.0,Premium,0.0,0,1,0
10160_2021,10160,2021,Health,3722.0,4432.0,Standard,4.0,1,0,0
10161_2021,10161,2021,Health,3361.0,2700.0,,19.0,1,0,1
10162_2021,10162,2021,Health,4061.0,4262.0,Standard,2.0,1,2,1
10163_2021,10163,2021,Health,3576.0,1119.0,Basic,12.0,0,1,1
10164_2021,10164,2021,Health,3372.0,1176.0,Standard,1.0,2,1,1
10165_2021,10165,2021,Auto,3449.0,3058.0,Premium,2.0,2,2,1
10166_2021,10166,2021,Health,1031.0,2969.0,Standard,15.0,1,0,1
10167_2021,10167,2021,Life,2656.0,4168.0,Basic,17.0,1,0,1
10168_2021,10168,2021,Auto,2149.0,970.0,Standard,4.0,1,1,1
10169_2021,10169,2021,Health,,1601.0,Basic,19.0,0,2,1
10170_2021,10170,2021,Auto,3052.0,,Basic,1.0,2,1,1
10171_2021,10171,2021,Life,2090.0,3387.0,Standard,5.0,0,1,1
10172_2021,10172,2021,Auto,1665.0,4270.0,Basic,1.0,0,0,0
10173_2021,10173,2021,Life,3699.0,1842.0,Premium,14.0,0,2,1
10174_2021,10174,2021,Health,2119.0,3463.0,Basic,7.0,1,2,1
10175_2021,10175,2021,Life,,732.0,Premium,7.0,0,2,1
10176_2021,10176,2021,Health,2612.0,4621.0,Basic,16.0,1,0,1
10177_2021,10177,2021,Health,2956.0,934.0,Premium,14.0,2,1,1
10178_2021,10178,2021,Life,45286.0,1558.0,Standard,17.0,1,1,1
10179_2021,10179,2021,Auto,,4506.0,,15.0,1,2,1
10180_2021,10180,2021,Health,3988.0,2113.0,Basic,8.0,1,0,1
10181_2021,10181,2021,Health,4922.0,1535.0,Premium,17.0,1,1,1
10182_2021,10182,2021,Life,1161.0,3021.0,Standard,17.0,0,1,1
10183_2021,10183,2021,Auto,2028.0,3273.0,Standard,17.0,1,2,1
10184_2021,10184,2021,Health,4195.0,3157.0,Standard,13.0,0,0,1
10185_2021,10185,2021,Auto,4576.0,2351.0,Basic,15.0,0,0,0
10186_2021,10186,2021,Health,2189.0,2956.0,Premium,17.0,2,0,1
10187_2021,10187,2021,Auto,2666.0,,Standard,18.0,0,1,1
10188_2021,10188,2021,Auto,1815.0,501.0,Basic,9.0,2,1,1
10189_2021,10189,2021,Auto,2184.0,1678.0,Basic,6.0,1,1,1
10190_2021,10190,2021,Auto,3060.0,3305.0,Standard,10.0,2,1,1
10191_2021,10191,2021,Health,3625.0,3833.0,Standard,10.0,1,2,1
10192_2021,10192,2021,Health,2149.0,2047.0,Premium,0.0,0,2,0
10193_2021,10193,2021,Auto,3757.0,1944.0,Basic,,2,1,1
10194_2021,10194,2021,Life,4304.0,3599.0,Premium,7.0,2,2,1
10195_2021,10195,2021,Life,4332.0,,Standard,15.0,0,0,0
10196_2021,10196,2021,Life,3747.0,3378.0,Basic,8.0,0,0,0
10197_2021,10197,2021,Health,4548.0,2733.0,Standard,,2,2,1
10198_2021,10198,2021,Health,2724.0,2601.0,Premium,12.0,1,0,1
10199_2021,10199,2021,Life,,-500.0,Basic,8.0,2,2,1
10200_2021,10200,2021,Auto,2459.0,2285.0,Basic,17.0,2,2,1
10201_2021,10201,2021,Health,4630.0,4770.0,Basic,14.0,2,1,1
10202_2021,10202,2021,Health,1496.0,1705.0,Basic,11.0,0,2,1
10203_2021,10203,2021,Auto,4955.0,2926.0,Premium,11.0,0,2,1
10204_2021,10204,2021,Auto,,1783.0,Basic,0.0,2,1,1
10205_2021,10205,2021,Health,1572.0,1996.0,Standard,6.0,1,1,1
10206_2021,10206,2021,Health,39399.0,4246.0,Basic,15.0,2,0,1
10207_2021,10207,2021,Health,4981.0,2595.0,Basic,3.0,2,0,1
10208_2021,10208,2021,Auto,2993.0,3892.0,Premium,0.0,2,2,1
10209_2021,10209,2021,Health,4828.0,1745.0,Premium,8.0,1,0,1
10210_2021,10210,2021,Life,3697.0,4692.0,Standard,12.0,1,0,0
10211_2021,10211,2021,Life,4101.0,1285.0,Basic,15.0,0,2,1
10212_2021,10212,2021,Life,1611.0,2340.0,Standard,16.0,1,1,1
10213_2021,10213,2021,Auto,3365.0,3523.0,Basic,17.0,2,2,1
10214_2021,10214,2021,Auto,2173.0,971.0,Standard,8.0,0,2,1
10215_2021,10215,2021,Health,1770.0,,Standard,7.0,2,2,1
10216_2021,10216,2021,Life,3669.0,3461.0,Premium,18.0,2,0,1
10217_2021,10217,2021,Auto,1259.0,603.0,Basic,5.0,2,1,1
10218_2021,10218,2021,Life,3283.0,4356.0,Basic,,1,0,0
10219_2021,10219,2021,Health,1804.0,4587.0,Premium,4.0,1,0,1
10220_2021,10220,2021,Life,2305.0,3624.0,Standard,5.0,1,2,1
10221_2021,10221,2021,Health,2395.0,1551.0,Premium,1.0,0,2,0
10222_2021,10222,2021,Auto,1266.0,1357.0,Basic,6.0,2,1,1
10223_2021,10223,2021,Home,2481.0,4198.0,Standard,,0,1,0
10224_2021,10224,2021,Auto,4397.0,2815.0,Basic,12.0,2,2,1
10225_2021,10225,2021,Auto,,4564.0,Basic,14.0,2,2,1
10226_2021,10226,2021,Health,3984.0,701.0,Premium,11.0,0,2,1
10227_2021,10227,2021,Health,4811.0,1416.0,Basic,13.0,1,0,1
10228_2021,10228,2021,Health,3375.0,1768.0,Standard,10.0,2,0,1
10229_2021,10229,2021,Home,4115.0,597.0,Premium,6.0,2,1,1
10230_2021,10230,2021,Health,1035.0,1639.0,Basic,9.0,0,1,1
10231_2021,10231,2021,Health,4059.0,2050.0,Basic,6.0,2,1,1
10232_2021,10232,2021,Health,1872.0,,Standard,6.0,2,1,1
10233_2021,10233,2021,Health,3916.0,2927.0,Basic,10.0,1,2,1
10234_2021,10234,2021,Health,2262.0,4023.0,Standard,0.0,1,2,1
10235_2021,10235,2021,Health,2719.0,3898.0,Standard,3.0,1,2,1
10236_2021,10236,2021,Auto,4849.0,3128.0,Basic,5.0,0,2,0
10237_2021,10237,2021,Auto,3385.0,3996.0,Premium,5.0,0,0,0
10238_2021,10238,2021,Health,1007.0,791.0,Basic,11.0,2,1,1
10239_2021,10239,2021,Auto,1748.0,1825.0,Standard,3.0,0,1,0
10240_2021,10240,2021,Life,3225.0,935.0,Basic,5.0,1,1,1
10241_2021,10241,2021,Health,1779.0,2227.0,Standard,15.0,2,2,1
10242_2021,10242,2021,Auto,3283.0,870.0,Basic,14.0,1,1,1
10243_2021,10243,2021,Health,4827.0,2219.0,Standard,15.0,2,2,1
10244_2021,10244,2021,Health,1530.0,672.0,Standard,,2,2,1
10245_2021,10245,2021,Health,1870.0,1056.0,Basic,5.0,0,1,0
10246_2021,10246,2021,Home,,583.0,Basic,1.0,0,0,0
10247_2021,10247,2021,Health,3066.0,2221.0,Standard,4.0,1,0,1
10248_2021,10248,2021,Home,4935.0,1343.0,Premium,13.0,0,2,1
10249_2021,10249,2021,Life,2146.0,4129.0,Premium,18.0,2,0,1
10250_2021,10250,2021,Health,3610.0,3632.0,Standard,19.0,1,0,1
10251_2021,10251,2021,Health,4290.0,3189.0,Basic,10.0,2,1,1
10252_2021,10252,2021,Health,3334.0,805.0,Basic,7.0,1,1,1
10253_2021,10253,2021,Life,3322.0,,Standard,19.0,2,1,1
10254_2021,10254,2021,Health,3030.0,4243.0,Premium,3.0,0,1,0
10255_2021,10255,2021,Auto,1585.0,4232.0,Basic,15.0,2,1,1
10256_2021,10256,2021,Health,2670.0,4355.0,Premium,17.0,2,1,1
10257_2021,10257,2021,Auto,1015.0,2897.0,Basic,1.0,0,0,0
10258_2021,10258,2021,Auto,2983.0,828.0,Standard,15.0,1,1,1
10259_2021,10259,2021,Auto,2431.0,3332.0,Premium,9.0,0,2,1
10260_2021,10260,2021,Auto,1617.0,4579.0,Premium,14.0,1,2,1
10261_2021,10261,2021,Auto,4401.0,3650.0,Premium,,2,2,1
10262_2021,10262,2021,Life,4168.0,3240.0,Basic,13.0,2,1,1
10263_2021,10263,2021,Health,2045.0,2120.0,Standard,7.0,1,2,1
10264_2021,10264,2021,Life,2204.0,3798.0,Basic,8.0,1,2,1
10265_2021,10265,2021,Auto,4183.0,2231.0,Basic,18.0,2,2,1
10266_2021,10266,2021,Health,4585.0,3735.0,Premium,16.0,1,1,1
10267_2021,10267,2021,Auto,4932.0,886.0,Basic,3.0,2,2,1
10268_2021,10268,2021,Life,4649.0,4893.0,Standard,4.0,2,1,1
10269_2021,10269,2021,Auto,,4313.0,Standard,7.0,0,0,0
10270_2021,10270,2021,Health,,4654.0,Basic,4.0,1,0,1
10271_2021,10271,2021,Auto,2000.0,,Standard,17.0,2,0,1
10272_2021,10272,2021,Life,,2365.0,Premium,18.0,2,2,1
10273_2021,10273,2021,Health,33776.0,3956.0,Standard,5.0,1,2,1
10274_2021,10274,2021,Life,2699.0,1015.0,Standard,4.0,2,1,1
10275_2021,10275,2021,Health,1181.0,4248.0,Basic,4.0,1,2,1
10276_2021,10276,2021,Health,3595.0,1176.0,Basic,17.0,1,0,1
10277_2021,10277,2021,Health,1071.0,-1000.0,Basic,9.0,1,1,1
10278_2021,10278,2021,Auto,4354.0,4386.0,Basic,14.0,2,2,1
10279_2021,10279,2021,Health,4742.0,1830.0,Basic,6.0,1,0,0
10280_2021,10280,2021,Auto,1520.0,2190.0,Basic,0.0,2,0,0
10281_2021,10281,2021,Health,1668.0,1359.0,Basic,12.0,0,2,1
10282_2021,10282,2021,Health,3223.0,640.0,Standard,10.0,1,1,1
10283_2021,10283,2021,Auto,,2149.0,Premium,8.0,0,2,1
10284_2021,10284,2021,Health,1783.0,1616.0,Standard,1.0,0,0,0
10285_2021,10285,2021,Health,2296.0,2756.0,Standard,17.0,1,0,1
10286_2021,10286,2021,Life,4609.0,1099.0,Basic,6.0,2,0,1
10287_2021,10287,2021,Auto,2364.0,4109.0,Standard,3.0,2,2,1
10288_2021,10288,2021,Health,3517.0,4061.0,Basic,6.0,1,1,1
10289_2021,10289,2021,Auto,,1467.0,Standard,5.0,0,0,0
10290_2021,10290,2021,Auto,3917.0,4927.0,Standard,14.0,2,1,1
10291_2021,10291,2021,Auto,1147.0,1146.0,Standard,4.0,0,1,0
10292_2021,10292,2021,Health,3114.0,1977.0,Standard,3.0,0,0,0
10293_2021,10293,2021,Life,4113.0,,Standard,8.0,2,2,1
10294_2021,10294,2021,Health,4059.0,3252.0,Basic,17.0,2,2,1
10295_2021,10295,2021,Health,3353.0,4295.0,Premium,1.0,0,2,1
10296_2021,10296,2021,Health,3253.0,3989.0,,9.0,2,2,1
10297_2021,10297,2021,Health,3373.0,3125.0,Standard,17.0,0,1,1
10298_2021,10298,2021,Health,2250.0,1733.0,Standard,17.0,0,2,1
10299_2021,10299,2021,Life,3341.0,696.0,Premium,15.0,0,0,1
10300_2021,10300,2021,Home,3159.0,3847.0,Basic,0.0,1,0,0
10301_2021,10301,2021,Health,31811.0,3487.0,Standard,3.0,2,2,1
10302_2021,10302,2021,Health,3293.0,4642.0,Standard,7.0,2,2,1
10303_2021,10303,2021,Life,2199.0,1949.0,Standard,15.0,1,0,0
10304_2021,10304,2021,Health,4665.0,3203.0,Premium,3.0,1,2,1
10305_2021,10305,2021,Health,3197.0,1137.0,Basic,3.0,1,2,1
10306_2021,10306,2021,Health,2212.0,,Basic,16.0,0,2,1
10307_2021,10307,2021,Health,4188.0,821.0,Standard,6.0,2,2,1
10308_2021,10308,2021,Auto,3059.0,99999.0,Standard,12.0,0,2,1
10309_2021,10309,2021,Health,2380.0,4219.0,Premium,10.0,2,0,1
10310_2021,10310,2021,Home,3280.0,3155.0,Premium,11.0,0,2,1
10311_2021,10311,2021,Health,2294.0,3947.0,Basic,8.0,1,0,1
10312_2021,10312,2021,Life,3029.0,1645.0,Basic,18.0,0,1,1
10313_2021,10313,2021,Health,1285.0,4782.0,Standard,8.0,0,2,1
10314_2021,10314,2021,Health,2005.0,3086.0,Basic,9.0,1,1,1
10315_2021,10315,2021,Life,,2262.0,Standard,,2,2,1
10316_2021,10316,2021,Auto,1933.0,4283.0,Basic,14.0,2,1,1
10317_2021,10317,2021,Health,32805.0,4995.0,Premium,8.0,1,0,0
10318_2021,10318,2021,Auto,4231.0,3661.0,Basic,3.0,2,1,1
10319_2021,10319,2021,Life,1787.0,2250.0,Basic,10.0,1,2,1
10320_2021,10320,2021,Life,3644.0,2921.0,Standard,4.0,0,1,0
10321_2021,10321,2021,Life,1932.0,1746.0,Premium,14.0,1,1,1
10322_2021,10322,2021,Life,2291.0,3690.0,Basic,4.0,0,1,1
10323_2021,10323,2021,Auto,4350.0,1291.0,Standard,8.0,0,1,0
10324_2021,10324,2021,Life,1597.0,3661.0,Standard,12.0,1,2,1
10325_2021,10325,2021,Health,4382.0,1777.0,,,1,0,1
10326_2021,10326,2021,Auto,3803.0,3720.0,Basic,10.0,2,1,1
10327_2021,10327,2021,Auto,1535.0,4066.0,Standard,16.0,1,1,1
10328_2021,10328,2021,Auto,,4687.0,,6.0,1,0,0
10329_2021,10329,2021,Health,4856.0,791.0,Basic,,2,0,1
10330_2021,10330,2021,Health,3062.0,2284.0,,17.0,2,0,1
10331_2021,10331,2021,Health,3181.0,2984.0,,18.0,2,2,1
10332_2021,10332,2021,Life,3921.0,3163.0,Basic,2.0,0,2,1
10333_2021,10333,2021,Auto,4653.0,1379.0,Standard,7.0,1,0,0
10334_2021,10334,2021,Auto,1663.0,4256.0,Premium,0.0,1,1,1
